,Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Reco_Policy_Cat,City_Code,Region_Code,Response
465,26,0,1,0,1,6600,4,3,1,21,4,3202,0
466,22,0,1,0,1,8040,0,0,1,21,11,1032,0
467,56,0,0,0,1,19290,13,3,2,22,1,4160,0
468,51,0,0,0,1,10134,13,1,1,19,7,961,0
469,66,3,0,1,0,27308,10,3,2,14,29,1168,0
470,22,0,1,0,1,5568,0,0,1,22,34,391,1
471,56,11,1,1,0,30321,1,3,1,18,20,1893,0
472,57,0,0,0,1,16510,4,2,1,20,11,3263,1
473,22,0,1,0,1,5408,0,0,1,22,2,1373,1
474,23,0,1,0,1,5352,0,0,3,21,1,2076,0
475,46,0,1,0,1,15744,1,4,1,17,2,1804,0
476,73,0,1,0,1,20876,3,2,1,20,16,1273,1
477,41,0,0,0,1,9280,3,3,1,21,20,701,0
478,55,0,0,0,1,15168,14,2,3,19,18,893,0
479,49,0,0,0,1,14496,0,0,1,7,4,1622,0
480,22,0,1,0,1,10800,0,0,1,22,19,4190,0
481,23,0,1,0,1,10592,0,0,1,16,1,4125,1
482,64,0,1,0,1,21952,1,2,1,22,4,2971,0
483,44,26,0,0,0,26640,1,3,4,2,4,1202,0
484,21,0,1,0,1,3456,0,0,1,14,22,2,1
485,22,0,1,0,1,7860,1,1,1,22,1,879,0
486,31,0,1,0,1,7416,0,0,1,13,23,80,0
487,25,6,0,1,0,18333,4,3,1,20,1,313,0
488,39,0,1,0,1,12582,6,2,1,20,8,4585,0
489,23,0,1,0,1,10048,0,0,6,22,18,1917,0
490,47,3,0,1,0,17970,1,1,4,6,29,112,0
491,58,2,0,1,0,18916,4,3,1,19,1,869,0
492,24,0,1,0,1,10688,0,0,1,17,4,1206,0
493,54,3,0,1,0,20232,6,4,1,10,4,742,0
494,55,1,0,1,0,20952,0,0,1,17,9,2005,0
495,39,0,1,0,1,6468,0,0,1,13,7,127,0
496,73,0,0,0,1,21182,0,0,1,4,9,10,0
497,52,0,1,0,1,14928,0,0,2,21,22,2,0
498,53,0,0,0,1,16800,0,0,1,18,14,1882,0
499,75,0,1,0,1,18396,4,3,2,21,2,2452,0
500,41,0,1,0,1,11484,2,3,1,19,18,1773,0
501,60,0,0,0,1,18944,2,3,1,18,2,903,0
502,53,0,0,0,1,16458,1,4,3,17,2,2995,0
503,21,0,1,0,1,6300,0,0,1,2,13,2883,0
504,56,0,0,0,1,17332,0,0,1,22,2,2065,1
505,51,0,0,0,1,11232,2,3,1,22,14,4247,0
506,30,0,1,0,1,7800,4,2,1,13,2,2729,0
507,23,0,1,0,1,4152,3,1,4,6,9,2172,0
508,25,0,0,0,1,12582,1,4,4,3,2,1564,0
509,57,0,0,0,1,14040,2,3,1,15,7,919,1
510,19,20,0,1,0,12831,5,1,6,19,7,274,0
511,22,0,1,0,1,3804,0,0,6,19,1,888,1
512,70,0,0,0,1,25596,0,0,5,18,2,1888,1
513,33,0,0,0,1,8988,2,2,2,16,6,2391,1
514,48,0,0,0,1,14736,0,0,2,16,19,2546,0
515,31,0,0,0,1,8386,1,3,1,15,9,880,0
516,36,0,0,0,1,9800,5,3,1,18,2,864,0
517,64,0,0,0,1,17670,0,0,3,19,1,3033,0
518,57,0,0,0,1,12826,0,0,1,16,13,402,1
519,46,0,0,0,1,14448,0,0,4,14,3,857,0
520,32,0,1,0,1,12042,1,1,4,22,9,66,0
521,74,1,0,1,0,33292,6,4,4,18,1,606,0
522,23,0,1,0,1,4038,0,0,3,18,10,3138,1
523,23,0,1,0,1,3822,2,3,1,11,2,1892,0
524,43,0,0,0,1,11736,3,2,1,21,13,34,0
525,24,0,1,0,1,9312,0,0,1,15,4,4140,0
526,41,0,1,0,1,9856,1,1,1,16,4,589,0
527,30,0,1,0,1,6960,3,2,1,1,33,1874,0
528,26,0,0,0,1,5008,0,0,1,21,3,2078,0
529,28,0,1,0,1,12294,0,0,1,20,1,2576,1
530,60,0,0,0,1,12078,0,0,3,12,17,1915,0
531,56,0,0,0,1,16830,0,0,6,1,24,1782,0
532,19,22,0,0,0,20493,0,0,3,16,15,2544,0
533,24,0,1,0,1,5224,0,0,1,19,3,42,0
534,46,0,0,0,1,11520,15,2,1,13,2,4937,0
535,51,0,0,0,1,17724,3,1,6,16,7,1210,0
536,33,0,0,0,1,7248,0,0,2,21,36,86,0
537,31,0,1,0,1,12340,5,3,2,18,2,2145,0
538,71,0,0,0,1,16302,15,2,1,17,19,714,0
539,26,0,1,0,1,5064,2,1,3,2,15,3330,0
540,22,0,1,0,1,3606,0,0,3,20,16,904,0
541,60,0,1,0,1,16744,2,1,1,16,3,962,0
542,64,0,1,0,1,21152,7,3,2,18,1,4529,0
543,39,0,0,0,1,7188,0,0,1,17,16,5129,0
544,45,0,1,0,1,11970,5,2,4,20,3,4260,0
545,18,0,1,0,1,9204,0,0,3,18,23,111,0
546,40,25,0,0,0,23078,6,4,1,16,11,407,0
547,21,0,1,0,1,9440,0,0,3,13,4,1976,0
548,26,25,0,0,0,25536,5,4,2,17,3,1217,1
549,39,7,0,1,0,20625,0,0,3,20,24,222,0
550,75,0,0,0,1,20774,15,4,1,22,7,619,0
551,57,0,0,0,1,11940,9,2,3,13,1,1443,0
552,25,0,1,0,1,9072,2,1,6,19,12,115,0
553,19,0,1,0,1,10052,0,0,1,22,17,1671,0
554,58,0,0,0,1,14328,0,0,3,18,9,1043,1
555,24,0,1,0,1,8974,0,0,2,1,8,4471,0
556,23,0,1,0,1,3714,0,0,3,12,3,3075,0
557,74,0,0,0,1,20268,13,3,2,12,8,1843,0
558,22,0,1,0,1,3996,0,0,1,14,9,3543,0
559,32,0,1,0,1,11880,3,1,2,20,6,143,0
560,23,0,1,0,1,11216,0,0,1,18,2,3528,1
561,43,0,0,0,1,14160,2,3,2,11,2,706,1
562,71,1,0,1,0,33347,3,3,2,17,1,1662,0
563,23,0,1,0,1,7230,0,0,1,18,3,4024,0
564,26,0,1,0,1,11250,0,0,1,21,3,281,0
565,26,0,0,0,1,4744,0,0,1,3,2,1745,0
566,16,19,0,1,0,14403,0,0,8,21,7,1080,0
567,53,8,0,1,0,22422,0,0,4,7,1,709,0
568,24,0,1,0,1,8448,0,0,4,22,2,4274,0
569,69,0,0,0,1,15704,4,3,2,9,6,2609,1
570,67,0,0,0,1,17820,0,0,2,20,1,1436,1
571,44,0,0,0,1,12816,2,3,5,18,2,2168,1
572,21,0,1,0,1,4152,1,1,4,21,27,1097,0
573,17,30,0,0,0,21873,3,2,1,20,6,510,0
574,28,0,1,0,1,12150,0,0,2,16,3,797,0
575,61,0,1,0,1,17472,6,1,1,20,11,3436,0
576,28,0,0,0,1,7368,4,1,4,18,5,5351,0
577,22,7,0,1,0,9296,0,0,3,15,21,5524,1
578,52,0,1,0,1,15912,0,0,3,21,3,1616,0
579,43,0,0,0,1,9030,6,3,2,14,2,3632,0
580,26,0,0,0,1,7032,0,0,1,1,17,420,0
581,21,0,1,0,1,5008,1,4,1,10,20,317,0
582,72,0,0,0,1,20502,15,3,3,6,4,262,0
583,27,0,0,0,1,9856,0,0,1,22,10,147,0
584,42,0,0,0,1,13608,3,2,4,15,7,935,0
585,21,0,1,0,1,4194,0,0,2,22,1,450,1
586,32,3,1,1,0,12369,3,1,1,12,2,2290,0
587,62,0,1,0,1,16470,15,1,3,22,14,295,0
588,32,0,1,0,1,8974,5,4,1,17,5,918,0
589,39,0,1,0,1,10208,7,3,1,19,5,4397,0
590,60,0,0,0,1,21792,8,4,5,22,2,2729,0
591,34,0,1,0,1,9568,1,3,2,14,24,2159,0
592,50,2,0,1,0,20380,15,3,4,21,27,1097,0
593,46,0,1,0,1,12312,3,2,3,20,11,486,0
594,27,0,1,0,1,5224,4,2,3,18,10,2945,0
595,20,0,1,0,1,5304,0,0,1,15,18,2443,0
596,32,0,0,0,1,11538,0,0,5,16,8,349,0
597,23,0,1,0,1,3996,1,3,1,22,19,4929,0
598,32,0,0,0,1,7716,1,1,1,16,1,2477,0
599,37,0,1,0,1,10314,2,2,1,1,16,100,0
600,48,0,0,0,1,10128,2,2,4,10,13,991,0
601,41,0,1,0,1,11754,1,3,2,21,4,1703,0
602,49,0,0,0,1,17836,1,3,1,21,3,1455,0
603,75,0,0,0,1,18976,9,3,1,20,12,747,1
604,57,1,0,1,0,32400,0,0,4,20,3,548,1
605,30,45,0,1,0,33811,1,2,1,1,17,420,0
606,61,0,1,0,1,15120,4,3,1,6,29,1281,0
607,25,0,1,0,1,9800,0,0,1,22,1,3155,0
608,31,0,1,0,1,6000,0,0,1,17,25,1641,0
609,28,0,1,0,1,5352,0,0,1,19,14,4055,0
610,46,0,0,0,1,15888,9,2,1,18,3,567,0
611,28,0,1,0,1,8664,6,1,1,21,2,1227,0
612,71,0,0,0,1,22134,0,0,2,5,1,284,0
613,31,3,0,1,0,20864,5,3,3,22,15,1575,1
614,59,0,0,0,1,14612,0,0,1,14,21,5164,0
615,22,0,0,0,1,5176,0,0,1,6,29,501,0
616,51,0,1,0,1,14742,1,3,2,12,26,829,0
617,43,0,1,0,1,12500,1,3,1,12,10,1687,1
618,55,0,0,0,1,12360,3,3,3,16,19,4644,0
619,28,0,1,0,1,9198,0,0,1,19,1,15,1
620,62,0,0,0,1,13344,0,0,3,2,28,3212,1
621,54,0,0,0,1,14234,10,3,3,21,2,301,0
622,24,0,0,0,1,9920,0,0,1,22,19,3476,0
623,45,0,0,0,1,9312,1,1,1,21,3,2097,1
624,55,0,0,0,1,14980,0,0,2,1,19,2020,0
625,75,0,0,0,1,23796,7,3,2,18,2,1967,0
626,26,5,1,1,0,17136,7,1,2,16,27,1520,1
627,57,0,0,0,1,14344,3,1,1,12,1,32,0
628,62,0,0,0,1,14454,0,0,4,22,2,1845,1
629,38,0,1,0,1,7848,5,3,2,3,2,2548,0
630,39,3,0,1,0,22310,0,0,1,22,6,1748,0
631,45,0,0,0,1,11220,0,0,2,1,8,4171,0
632,37,1,0,1,0,14246,9,3,2,21,2,14,0
633,53,0,1,0,1,15768,5,1,1,14,5,1610,0
634,32,0,0,0,1,8736,0,0,1,21,22,260,0
635,62,0,0,0,1,13632,6,3,2,14,8,1578,1
636,27,0,1,0,1,9376,0,0,1,13,1,2506,0
637,75,0,1,0,1,18536,7,4,4,22,2,218,1
638,24,0,1,0,1,6300,0,0,1,21,20,468,1
639,39,0,0,0,1,7236,2,1,1,2,3,3719,0
640,22,0,0,0,1,3810,0,0,1,22,1,704,0
641,40,0,0,0,1,10272,3,1,2,21,15,3040,0
642,42,0,0,0,1,11980,15,2,2,20,7,1743,1
643,17,34,0,0,0,27807,6,4,2,22,10,224,1
644,26,0,1,0,1,5970,6,3,1,14,2,2382,0
645,38,0,1,0,1,11016,1,3,1,8,6,1258,1
646,23,27,1,0,0,26754,1,1,3,1,5,2142,0
647,28,0,0,0,1,9720,1,4,1,15,3,972,0
648,34,0,1,0,1,12690,5,3,2,22,2,2018,1
649,23,0,1,0,1,5328,0,0,3,20,18,4092,1
650,59,0,1,0,1,16744,15,3,3,22,9,3087,1
651,36,0,1,0,1,6912,3,3,1,12,15,1223,0
652,55,0,0,0,1,14036,2,2,4,21,22,2354,0
653,55,0,1,0,1,15708,6,2,1,15,16,2554,1
654,52,0,0,0,1,18004,5,2,4,21,2,21,0
655,59,0,1,0,1,16408,1,4,4,17,1,1662,1
656,23,0,1,0,1,5168,2,4,1,16,1,89,0
657,55,11,0,1,0,19286,4,4,4,22,22,242,1
658,60,0,1,0,1,18630,4,2,1,10,6,1880,0
659,28,0,0,0,1,5930,0,0,1,7,4,199,0
660,26,0,1,0,1,10704,3,4,1,11,2,1734,0
661,49,0,1,0,1,9344,0,0,1,21,4,3108,0
662,48,0,1,0,1,14928,4,2,1,17,29,2067,0
663,32,0,1,0,1,11360,0,0,2,18,10,1416,0
664,44,0,0,0,1,11840,12,3,3,14,21,6107,0
665,54,0,0,0,1,11808,15,2,1,20,5,1660,0
666,22,0,0,0,1,5032,0,0,3,17,3,1691,1
667,55,0,1,0,1,19920,4,3,1,6,3,2885,0
668,38,0,0,0,1,8160,4,3,4,21,5,1477,0
669,47,0,1,0,1,16432,15,2,4,21,3,239,0
670,27,0,1,0,1,5624,0,0,1,20,21,5219,1
671,35,0,1,0,1,14102,0,0,1,12,7,625,0
672,35,1,0,1,0,11322,4,4,2,19,1,611,0
673,61,0,0,0,1,12738,0,0,1,18,1,2318,0
674,28,0,0,0,1,10064,0,0,1,22,3,482,0
675,36,11,1,1,0,26707,1,1,1,19,11,359,0
676,24,0,1,0,1,6840,0,0,2,14,4,96,0
677,25,0,1,0,1,7428,0,0,4,6,4,186,0
678,46,3,1,1,0,17152,3,1,4,16,17,2871,1
679,44,0,0,0,1,15642,4,3,1,22,15,885,1
680,16,26,1,1,0,14873,7,2,1,13,24,1935,0
681,54,0,0,0,1,18480,0,0,4,13,1,3827,0
682,33,7,1,1,0,18536,2,1,1,17,6,667,0
683,48,0,0,0,1,12340,1,2,4,13,21,5536,0
684,20,0,0,0,1,9552,0,0,1,14,6,1181,0
685,75,0,0,0,1,23370,0,0,1,22,6,1602,0
686,60,0,1,0,1,13178,15,4,1,22,3,2128,1
687,56,0,0,0,1,16212,7,1,2,16,1,3620,0
688,24,0,1,0,1,6360,3,1,6,12,29,3556,0
689,71,0,0,0,1,14846,2,2,2,16,1,450,0
690,75,0,1,0,1,19980,5,4,1,11,2,1286,0
691,41,0,0,0,1,11568,3,1,3,8,3,2269,0
692,25,0,1,0,1,9156,0,0,2,7,1,1200,0
693,39,0,1,0,1,7788,6,2,1,20,7,3926,0
694,47,7,1,1,0,20130,0,0,1,7,4,7,0
695,26,0,1,0,1,10620,0,0,4,20,3,1440,1
696,21,0,1,0,1,9590,0,0,1,21,11,2260,0
697,43,3,1,1,0,17136,5,1,2,20,21,5365,0
698,20,0,1,0,1,10432,0,0,1,9,11,2459,0
699,28,0,1,0,1,5784,0,0,1,19,5,1070,1
700,42,0,0,0,1,13584,0,0,3,15,9,2280,0
701,30,0,0,0,1,6370,0,0,4,18,2,1276,0
702,33,0,0,0,1,5360,3,1,1,1,17,1862,0
703,65,0,0,0,1,17500,8,2,3,18,3,2593,0
704,73,2,0,1,0,26941,6,3,5,14,7,3454,0
705,38,0,0,0,1,13992,0,0,1,6,13,2954,0
706,30,0,1,0,1,14960,1,1,3,19,5,2438,1
707,25,0,0,0,1,11552,1,3,1,18,2,2879,0
708,30,0,1,0,1,7788,5,1,3,19,1,826,1
709,28,1,1,1,0,7572,9,2,1,20,3,2922,0
710,72,0,0,0,1,20130,2,1,1,18,1,4,0
711,27,0,1,0,1,6080,2,4,2,18,6,1132,0
712,28,0,0,0,1,9730,0,0,5,20,24,5530,0
713,21,0,1,0,1,3798,0,0,1,15,28,3716,0
714,25,0,0,0,1,6936,0,0,2,1,18,4940,0
715,54,9,0,1,0,22044,0,0,1,19,15,989,0
716,16,27,0,1,0,20636,2,3,2,19,1,1809,0
717,69,0,1,0,1,19200,4,3,3,22,4,1953,1
718,75,0,0,0,1,17700,10,4,1,22,2,438,1
719,24,0,1,0,1,7462,0,0,3,2,6,3797,0
720,53,0,0,0,1,13344,15,1,1,12,3,311,0
721,25,0,1,0,1,9120,0,0,6,22,6,3136,0
722,23,0,1,0,1,5368,2,3,3,10,7,1493,0
723,40,0,1,0,1,14740,1,3,1,13,1,3651,0
724,30,0,0,0,1,9584,10,4,1,22,7,274,1
725,47,0,0,0,1,16172,15,1,2,20,1,36,0
726,26,0,1,0,1,11826,5,2,1,3,2,1256,0
727,62,0,0,0,1,17864,2,3,2,18,1,1159,0
728,40,0,0,0,1,8848,5,3,3,10,3,3775,0
729,61,0,0,0,1,19880,1,3,1,22,2,203,1
730,56,0,0,0,1,13068,3,2,2,19,11,359,0
731,31,0,0,0,1,10944,4,4,4,22,27,1176,0
732,61,0,0,0,1,15834,5,1,1,13,21,5138,0
733,65,0,1,0,1,16172,15,3,1,18,24,1375,0
734,38,0,1,0,1,8412,7,3,4,22,2,3761,1
735,67,0,0,0,1,22066,0,0,2,18,1,332,1
736,26,0,0,0,1,10352,0,0,2,17,9,1442,0
737,48,27,0,0,0,25597,3,3,4,18,10,247,0
738,24,0,1,0,1,3792,0,0,2,15,5,2675,0
739,36,6,0,0,0,17226,15,1,1,12,1,39,1
740,54,0,0,0,1,15120,15,3,4,11,2,1627,1
741,33,0,1,0,1,7870,0,0,1,21,12,613,0
742,21,0,0,0,1,5360,1,1,3,22,15,1841,1
743,60,0,0,0,1,19776,2,3,1,8,4,209,0
744,55,0,0,0,1,12584,1,1,6,12,7,1797,0
745,31,0,1,0,1,7524,0,0,2,13,21,4278,0
746,58,0,1,0,1,17654,2,1,1,17,10,352,0
747,61,0,0,0,1,13896,6,3,1,4,9,2712,0
748,33,0,0,0,1,10998,5,2,1,17,6,155,0
749,22,0,1,0,1,9282,0,0,1,20,18,277,0
750,24,0,0,0,1,10768,0,0,3,22,3,482,0
751,50,0,0,0,1,10746,2,3,3,22,15,1404,0
752,56,0,1,0,1,18798,1,3,1,22,2,2290,1
753,30,0,1,0,1,9324,8,1,4,18,1,27,1
754,38,0,1,0,1,6552,0,0,1,22,29,1488,0
755,61,0,0,0,1,18600,0,0,2,9,3,2128,0
756,41,0,0,0,1,9648,7,4,5,17,21,4951,0
757,26,0,0,0,1,8638,0,0,1,1,5,1588,0
758,23,0,1,0,1,6210,1,2,2,16,4,2184,1
759,60,0,0,0,1,14112,15,3,1,22,33,1874,1
760,75,0,0,0,1,23104,10,1,2,19,19,2285,1
761,38,0,0,0,1,12320,10,2,1,20,1,15,0
762,22,0,1,0,1,7464,0,0,2,1,19,3685,0
763,41,0,0,0,1,13482,3,4,1,19,8,3356,0
764,41,0,1,0,1,8288,0,0,1,22,9,1183,0
765,57,1,0,1,0,28080,15,1,4,20,8,2737,0
766,22,0,1,0,1,7584,0,0,2,21,14,890,1
767,37,0,0,0,1,7116,0,0,1,6,6,2237,0
768,43,1,0,1,0,13713,7,3,1,22,2,1272,0
769,25,0,1,0,1,6470,0,0,1,22,15,3513,0
770,39,0,1,0,1,10272,2,1,1,16,7,2024,0
771,51,0,0,0,1,12860,6,1,2,19,1,146,0
772,26,11,1,0,0,14400,2,1,1,15,13,2833,1
773,27,0,1,0,1,9680,1,1,1,21,6,31,0
774,74,0,0,0,1,16250,4,4,4,18,1,5041,0
775,25,34,0,0,0,30688,0,0,1,22,2,2642,0
776,41,0,1,0,1,14184,5,1,1,15,9,2172,1
777,23,0,0,0,1,8912,0,0,6,2,9,3689,1
778,24,0,1,0,1,7776,0,0,2,22,2,365,0
779,27,0,1,0,1,6490,6,4,1,17,1,39,1
780,24,0,0,0,1,4404,0,0,1,18,26,1049,0
781,58,0,1,0,1,15904,15,2,1,17,14,517,0
782,23,38,1,0,0,28752,15,1,1,1,19,240,0
783,39,1,0,1,0,17312,8,3,2,22,2,110,0
784,28,0,1,0,1,10096,2,2,1,21,6,3110,0
785,58,0,0,0,1,12936,0,0,1,16,1,1415,0
786,25,0,1,0,1,9016,0,0,1,8,6,3478,0
787,50,4,0,1,0,18816,0,0,3,20,7,1938,1
788,67,0,0,0,1,22746,1,3,1,22,1,1128,0
789,75,0,0,0,1,22968,3,4,1,22,2,665,0
790,22,0,1,0,1,7490,2,3,3,21,1,169,0
791,75,0,0,0,1,18536,0,0,1,16,33,2063,0
792,75,0,0,0,1,21024,5,4,4,5,1,1574,0
793,60,0,0,0,1,18816,0,0,2,22,4,1396,0
794,30,0,0,0,1,6200,1,3,1,22,16,40,0
795,62,0,1,0,1,18656,4,3,2,22,36,86,1
796,22,0,1,0,1,8016,0,0,3,7,15,4267,0
797,24,0,1,0,1,8736,0,0,5,18,2,1322,0
798,21,22,0,0,0,14470,5,3,1,9,3,2592,1
799,57,0,1,0,1,18844,15,1,1,15,2,4240,1
800,25,0,1,0,1,4624,5,2,3,2,18,341,0
801,21,0,1,0,1,8712,0,0,2,4,9,1863,0
802,70,0,0,0,1,16198,15,3,1,9,5,1324,1
803,32,0,1,0,1,9506,0,0,1,16,8,1856,0
804,60,0,0,0,1,18300,15,2,2,17,10,1144,1
805,28,0,1,0,1,7100,4,1,2,19,15,837,0
806,43,0,0,0,1,13800,15,3,1,21,2,860,0
807,75,0,0,0,1,24192,15,4,2,22,2,335,1
808,19,0,0,0,1,2736,0,0,1,21,4,1081,0
809,52,0,0,0,1,14592,0,0,4,17,10,1410,0
810,75,0,0,0,1,17808,9,2,1,7,1,19,0
811,36,0,0,0,1,7428,0,0,2,21,15,1579,0
812,74,1,1,1,0,33510,15,3,3,2,3,1440,0
813,67,3,0,1,0,28896,8,3,3,19,1,142,0
814,28,0,1,0,1,10880,1,1,2,16,19,647,0
815,33,0,1,0,1,9310,2,1,1,16,3,83,1
816,57,0,1,0,1,13944,0,0,6,17,1,888,0
817,47,0,1,0,1,12840,9,2,1,4,9,157,0
818,57,0,0,0,1,13608,8,4,4,15,7,1938,1
819,33,34,0,0,0,28716,15,3,2,10,8,212,0
820,22,2,1,1,0,9045,0,0,1,16,25,1388,1
821,26,0,1,0,1,11124,0,0,1,6,12,2974,0
822,74,0,0,0,1,16464,0,0,4,19,1,1890,0
823,41,0,0,0,1,8764,1,2,4,17,3,1906,0
824,23,0,1,0,1,4816,1,3,4,1,6,202,0
825,62,0,0,0,1,14476,10,4,1,22,20,132,0
826,24,0,0,0,1,6130,0,0,4,12,19,733,0
827,22,0,1,0,1,4896,2,3,1,1,19,1835,0
828,48,0,0,0,1,16588,0,0,1,18,1,3446,0
829,21,40,0,0,0,29120,5,1,2,1,15,2515,0
830,62,4,0,1,0,25584,0,0,5,2,9,3757,0
831,49,0,0,0,1,12560,5,4,4,22,1,2037,1
832,65,0,0,0,1,16042,6,3,1,18,3,403,0
833,25,0,1,0,1,8028,2,3,1,22,18,1972,1
834,47,3,0,1,0,29619,2,1,3,19,1,1319,0
835,65,0,0,0,1,13442,10,2,6,13,23,2991,1
836,71,0,0,0,1,15444,15,3,2,22,1,802,1
837,65,0,0,0,1,19712,15,3,4,18,11,3784,0
838,45,0,1,0,1,17952,1,1,5,22,2,187,1
839,36,0,0,0,1,9184,3,1,3,10,5,75,0
840,29,0,1,0,1,5032,5,1,4,20,7,4402,0
841,58,0,0,0,1,18270,15,2,2,20,3,1283,0
842,42,0,0,0,1,9920,15,3,4,22,4,1891,0
843,23,34,0,0,0,28224,11,1,1,11,2,2850,0
844,23,26,1,1,0,28953,0,0,2,16,25,1388,0
845,58,0,0,0,1,14872,1,3,6,22,6,122,0
846,31,0,1,0,1,6580,3,1,2,2,3,1047,0
847,74,1,0,1,0,29030,2,3,1,12,1,1436,0
848,55,0,1,0,1,15984,15,1,3,16,1,2351,0
849,28,1,1,1,0,16584,4,3,2,11,2,3577,1
850,22,0,0,0,1,10224,0,0,2,5,1,3362,1
851,25,0,1,0,1,5710,0,0,1,14,1,460,0
852,75,0,0,0,1,19968,0,0,1,14,26,1479,0
853,18,0,0,0,1,9084,0,0,1,21,3,336,0
854,23,0,1,0,1,7720,2,3,1,10,4,248,0
855,58,0,0,0,1,13266,6,3,1,18,13,1532,0
856,63,0,0,0,1,18032,8,4,1,5,1,1314,1
857,54,0,0,0,1,14712,14,3,3,22,18,6105,0
858,75,0,1,0,1,20448,0,0,2,1,19,909,0
859,71,0,0,0,1,15730,13,3,4,7,1,24,0
860,26,0,1,0,1,5080,6,3,2,11,2,3846,1
861,38,0,0,0,1,14280,7,1,2,12,2,2013,0
862,21,37,0,1,0,25804,1,3,2,14,14,1102,0
863,47,0,0,0,1,12120,1,3,4,3,2,2672,0
864,43,0,0,0,1,8344,0,0,1,2,8,4266,1
865,19,0,1,0,1,6920,0,0,1,16,33,2977,0
866,24,0,1,0,1,7518,0,0,3,13,18,2644,0
867,66,0,1,0,1,14136,0,0,3,20,14,1987,0
868,62,0,0,0,1,14208,13,4,2,21,3,2652,0
869,71,3,0,1,0,23836,6,4,3,17,2,117,0
870,44,0,0,0,1,10416,0,0,2,16,3,3807,1
871,70,0,1,0,1,21216,4,2,1,14,2,1263,1
872,51,0,0,0,1,10674,0,0,1,3,15,1579,0
873,74,0,0,0,1,21248,12,3,1,16,1,5,0
874,24,27,0,0,0,21636,11,2,1,21,4,198,0
875,75,0,0,0,1,19104,3,3,1,18,4,81,0
876,56,0,0,0,1,13128,0,0,1,14,2,2824,0
877,75,0,0,0,1,20384,15,3,4,17,2,1847,0
878,29,0,0,0,1,6290,0,0,3,12,26,579,0
879,28,1,1,1,0,13955,6,1,1,19,1,146,0
880,21,0,1,0,1,6180,0,0,3,13,11,1205,0
881,52,0,0,0,1,11448,7,4,5,16,11,175,0
882,53,0,0,0,1,10944,6,3,2,21,1,3544,0
883,43,0,0,0,1,8134,3,3,6,9,6,439,0
884,30,0,0,0,1,10980,8,1,1,22,9,1686,1
885,46,0,1,0,1,15400,7,1,3,2,2,218,0
886,50,0,1,0,1,13020,0,0,4,18,2,1356,0
887,67,0,0,0,1,18088,15,3,2,21,2,1967,0
888,44,0,0,0,1,7966,3,3,1,14,4,596,1
889,22,0,1,0,1,10544,0,0,1,9,4,1417,0
890,23,0,0,0,1,5456,1,1,2,16,24,1364,0
891,53,0,1,0,1,14146,0,0,2,22,2,237,0
892,65,4,0,1,0,28176,5,1,1,21,6,824,0
893,21,0,0,0,1,6610,0,0,4,8,4,209,0
894,33,0,1,0,1,12820,7,2,4,13,7,2934,1
895,75,0,1,0,1,24876,0,0,3,19,4,151,0
896,23,0,1,0,1,3618,0,0,6,22,2,925,0
897,48,0,0,0,1,11142,3,2,4,13,2,1034,1
898,40,0,0,0,1,10320,0,0,1,21,7,3686,0
899,46,0,1,0,1,12160,7,3,1,21,3,2084,0
900,46,0,1,0,1,11760,15,3,1,18,1,169,0
901,63,0,1,0,1,15264,2,1,1,22,20,1320,1
902,75,0,0,0,1,22882,2,3,3,18,1,1663,1
903,66,0,0,0,1,18592,15,4,1,7,1,210,0
904,20,0,1,0,1,11746,0,0,7,3,2,3468,0
905,24,0,1,0,1,11328,1,3,1,21,10,345,0
906,67,0,1,0,1,19788,3,2,1,22,1,3424,0
907,66,5,0,1,0,30480,3,4,1,22,3,3791,1
908,29,0,1,0,1,5880,1,1,1,19,16,329,1
909,50,0,0,0,1,17352,0,0,4,16,2,771,0
910,26,0,0,0,1,5960,0,0,2,21,3,783,1
911,57,2,0,1,0,25446,10,3,1,16,1,1212,0
912,28,0,0,0,1,6680,0,0,1,18,10,2520,1
913,69,0,0,0,1,14904,15,3,2,22,9,2274,0
914,69,0,0,0,1,17082,15,1,1,16,9,1975,1
915,20,34,0,0,0,15292,15,3,2,18,1,232,0
916,21,0,0,0,1,11216,0,0,1,3,2,4534,0
917,28,0,1,0,1,6550,2,1,1,11,2,2850,0
918,68,0,0,0,1,22542,0,0,1,18,2,498,0
919,75,0,0,0,1,19744,3,1,3,10,4,4134,0
920,55,0,1,0,1,17668,2,3,4,14,1,981,0
921,18,19,0,0,0,19026,1,2,1,16,24,1782,1
922,20,0,1,0,1,7788,0,0,4,1,17,4820,0
923,40,0,0,0,1,10672,3,2,1,19,4,306,0
924,53,0,1,0,1,18256,0,0,1,19,3,1147,1
925,36,0,1,0,1,7488,0,0,1,18,10,124,0
926,26,0,0,0,1,9616,0,0,6,5,4,308,0
927,32,2,0,1,0,14134,0,0,2,21,11,480,1
928,22,24,1,1,0,21978,1,3,4,16,16,79,0
929,24,0,1,0,1,10688,3,4,3,3,2,4310,0
930,57,9,0,1,0,25670,6,2,4,16,1,757,0
931,16,39,0,1,0,22022,11,1,6,21,1,4586,1
932,36,1,1,1,0,13888,0,0,1,14,28,3448,0
